id,type,name
Q9ULZ0,Substrate,Q9ULZ0
Q96GE4,Substrate,Q96GE4
A0FGR8,Substrate,A0FGR8
O60829,Substrate,O60829
P55344,Substrate,P55344
P36382,Substrate,P36382
P49585,Substrate,P49585
A0A0A0MS03,Substrate,A0A0A0MS03
A8MV24,Substrate,A8MV24
Q4G0N0,Substrate,Q4G0N0
O60870,Substrate,O60870
Q8IVL8,Substrate,Q8IVL8
Q9H228,Substrate,Q9H228
Q9UGP5,Substrate,Q9UGP5
P35325,Substrate,P35325
P49447,Substrate,P49447
A0A075B6I3,Substrate,A0A075B6I3
Q8NEX6,Substrate,Q8NEX6
P47756,Substrate,P47756
Q7KZ85,Substrate,Q7KZ85
Q6IBS0,Substrate,Q6IBS0
A4D1N5,Substrate,A4D1N5
Q8TDV5,Substrate,Q8TDV5
O94952,E3,O94952
Q8TAP4,Substrate,Q8TAP4
Q15631,Substrate,Q15631
Q8TBP5,Substrate,Q8TBP5
Q6PJ69,E3,Q6PJ69
Q8N7E2,Substrate,Q8N7E2
Q13867,Substrate,Q13867
Q9H7R5,Substrate,Q9H7R5
A6NCE7,Substrate,A6NCE7
Q8TCU6,Substrate,Q8TCU6
Q8NGD2,Substrate,Q8NGD2
Q9UPU7,Substrate,Q9UPU7
Q13586,Substrate,Q13586
Q8IWT1,Substrate,Q8IWT1
Q6QHC5,Substrate,Q6QHC5
Q12986,Substrate,Q12986
Q6PIJ6,E3,Q6PIJ6
Q9NQA5,Substrate,Q9NQA5
P40123,Substrate,P40123
Q13698,Substrate,Q13698
Q9Y623,Substrate,Q9Y623
Q08AG5,Substrate,Q08AG5
Q2M2W7,Substrate,Q2M2W7
Q15768,Substrate,Q15768
Q8IVF7,Substrate,Q8IVF7
Q92785,Substrate,Q92785
Q5T0N5,Substrate,Q5T0N5
O15405,Substrate,O15405
Q6PJG9,Substrate,Q6PJG9
Q9UH73,Substrate,Q9UH73
P51649,Substrate,P51649
Q14055,Substrate,Q14055
P34998,Substrate,P34998
Q9BSF8,Substrate,Q9BSF8
Q9Y4F9,Substrate,Q9Y4F9
Q9HBH7,Substrate,Q9HBH7
Q96N76,Substrate,Q96N76
Q7Z449,Substrate,Q7Z449
Q96B02,Substrate,Q96B02
P12319,Substrate,P12319
P04085,Substrate,P04085
Q9H2D1,Substrate,Q9H2D1
O75925,Substrate,O75925
P28330,Substrate,P28330
Q8IXW0,Substrate,Q8IXW0
P58505,Substrate,P58505
A1X283,Substrate,A1X283
P11055,Substrate,P11055
P09629,Substrate,P09629
P49593,Substrate,P49593
Q6PGQ7,Substrate,Q6PGQ7
A2RU14,Substrate,A2RU14
O00175,Substrate,O00175
Q8NH53,Substrate,Q8NH53
Q9BYS1,Substrate,Q9BYS1
Q6B9Z1,Substrate,Q6B9Z1
A6NEC2,Substrate,A6NEC2
Q3LI66,Substrate,Q3LI66
Q9BUI4,Substrate,Q9BUI4
Q9BXP2,Substrate,Q9BXP2
Q16514,Substrate,Q16514
Q15375,Substrate,Q15375
Q00536,Substrate,Q00536
Q9UBU3,Substrate,Q9UBU3
P60880,Substrate,P60880
Q969F8,Substrate,Q969F8
P35580,Substrate,P35580
Q6Y288,Substrate,Q6Y288
Q9NRK6,Substrate,Q9NRK6
P22492,Substrate,P22492
Q9H1E3,Substrate,Q9H1E3
Q07869,E3,Q07869
P25116,Substrate,P25116
Q8NCS4,Substrate,Q8NCS4
Q2PPJ7,Substrate,Q2PPJ7
Q96A72,Substrate,Q96A72
P0C5J1,Substrate,P0C5J1
A0A0D9SF12,Substrate,A0A0D9SF12
Q8NGX8,Substrate,Q8NGX8
P55081,Substrate,P55081
Q13487,Substrate,Q13487
Q5TEZ5,Substrate,Q5TEZ5
P25705,Substrate,P25705
P35414,Substrate,P35414
Q9Y663,Substrate,Q9Y663
Q9H3S3,Substrate,Q9H3S3
Q9H8H2,Substrate,Q9H8H2
Q92802,Substrate,Q92802
Q5T0U0,Substrate,Q5T0U0
O15524,E3,O15524
Q9HAV7,Substrate,Q9HAV7
Q8WUR7,Substrate,Q8WUR7
Q86W47,Substrate,Q86W47
Q8NBS3,Substrate,Q8NBS3
P0DP58,Substrate,P0DP58
P35573,Substrate,P35573
Q9Y5Z4,Substrate,Q9Y5Z4
P56270,Substrate,P56270
O95677,Substrate,O95677
Q96NG5,Substrate,Q96NG5
Q96HB5,Substrate,Q96HB5
O14593,Substrate,O14593
Q9Y672,Substrate,Q9Y672
Q8N1G4,Substrate,Q8N1G4
Q8NGY5,Substrate,Q8NGY5
P57775,Substrate,P57775
Q9Y2K9,Substrate,Q9Y2K9
Q9H305,Substrate,Q9H305
Q9Y3A6,Substrate,Q9Y3A6
Q9NQC7,Substrate,Q9NQC7
P05546,Substrate,P05546
D6RGX4,Substrate,D6RGX4
O43933,Substrate,O43933
Q4VCS5,Substrate,Q4VCS5
Q9Y2D2,Substrate,Q9Y2D2
Q92543,Substrate,Q92543
Q9NPB8,Substrate,Q9NPB8
O43414,Substrate,O43414
Q9NVT9,Substrate,Q9NVT9
Q8NGH5,Substrate,Q8NGH5
Q96PI1,Substrate,Q96PI1
Q9BTK2,Substrate,Q9BTK2
Q15363,Substrate,Q15363
Q8NGG7,Substrate,Q8NGG7
Q9H410,Substrate,Q9H410
A6NNL5,Substrate,A6NNL5
Q53EQ6,Substrate,Q53EQ6
P17661,Substrate,P17661
Q6RI45,Substrate,Q6RI45
Q9GZZ0,Substrate,Q9GZZ0
Q8NBR6,Substrate,Q8NBR6
Q92608,Substrate,Q92608
A0A075B6I7,Substrate,A0A075B6I7
E9PI22,Substrate,E9PI22
Q9NX20,Substrate,Q9NX20
Q5XLA6,Substrate,Q5XLA6
Q6NXN4,Substrate,Q6NXN4
Q8NBJ4,Substrate,Q8NBJ4
P08134,Substrate,P08134
P41252,Substrate,P41252
Q9H765,E3,Q9H765
O43490,Substrate,O43490
A2RUB1,Substrate,A2RUB1
O43237,Substrate,O43237
Q8TAI7,Substrate,Q8TAI7
Q6ZRN7,Substrate,Q6ZRN7
Q9BWJ2,Substrate,Q9BWJ2
O14772,Substrate,O14772
O95377,Substrate,O95377
A0A075B6I4,Substrate,A0A075B6I4
P54284,Substrate,P54284
Q9Y6P5,Substrate,Q9Y6P5
Q9H8M1,Substrate,Q9H8M1
Q8N9I9,E3,Q8N9I9
P60329,Substrate,P60329
Q6NSJ5,Substrate,Q6NSJ5
Q9H4L7,Substrate,Q9H4L7
Q9BXR5,Substrate,Q9BXR5
P21145,Substrate,P21145
Q9NW07,Substrate,Q9NW07
Q6XR72,Substrate,Q6XR72
Q8TD22,Substrate,Q8TD22
P31785,Substrate,P31785
Q14964,Substrate,Q14964
Q5QFB9,Substrate,Q5QFB9
Q8NBJ5,Substrate,Q8NBJ5
Q96NB1,Substrate,Q96NB1
P60331,Substrate,P60331
Q9NSP4,Substrate,Q9NSP4
Q32P28,Substrate,Q32P28
P78386,Substrate,P78386
Q6UXH8,Substrate,Q6UXH8
O43423,Substrate,O43423
Q9NY33,Substrate,Q9NY33
Q8HWS3,Substrate,Q8HWS3
P18428,Substrate,P18428
Q8NBZ7,Substrate,Q8NBZ7
O14894,Substrate,O14894
P62834,Substrate,P62834
P0CG43,Substrate,P0CG43
O95159,Substrate,O95159
Q86U38,Substrate,Q86U38
Q06787,Substrate,Q06787
Q15389,Substrate,Q15389
Q6DN90,Substrate,Q6DN90
P12955,Substrate,P12955
Q13405,Substrate,Q13405
Q96T68,Substrate,Q96T68
Q8IV42,Substrate,Q8IV42
Q9ULJ1,Substrate,Q9ULJ1
Q86TW2,Substrate,Q86TW2
Q8N365,Substrate,Q8N365
P11498,Substrate,P11498
Q9NZJ7,Substrate,Q9NZJ7
Q5H9R7,Substrate,Q5H9R7
P48059,Substrate,P48059
Q9H2S5,E3,Q9H2S5
P10828,Substrate,P10828
P04626,Substrate,P04626
Q92542,Substrate,Q92542
Q99712,Substrate,Q99712
O75715,Substrate,O75715
Q6R2W3,Substrate,Q6R2W3
Q9H015,Substrate,Q9H015
Q9Y6D0,Substrate,Q9Y6D0
Q99460,Substrate,Q99460
Q96NG8,Substrate,Q96NG8
O95361,E3,O95361
P61247,Substrate,P61247
Q8NGX0,Substrate,Q8NGX0
Q92769,Substrate,Q92769
Q9H1M0,Substrate,Q9H1M0
O43448,Substrate,O43448
Q8WXS4,Substrate,Q8WXS4
O95863,Substrate,O95863
Q9NWU5,Substrate,Q9NWU5
D6RIA3,Substrate,D6RIA3
Q9HCS2,Substrate,Q9HCS2
Q8N5L8,Substrate,Q8N5L8
O14775,Substrate,O14775
Q9Y463,Substrate,Q9Y463
P13489,Substrate,P13489
Q5TAG4,Substrate,Q5TAG4
Q9C0H6,Substrate,Q9C0H6
F8WCM5,Substrate,F8WCM5
O43435,Substrate,O43435
O95197,Substrate,O95197
Q8IXT5,Substrate,Q8IXT5
Q9Y2W1,Substrate,Q9Y2W1
Q99614,Substrate,Q99614
A0A075B734,Substrate,A0A075B734
Q96PU8,Substrate,Q96PU8
Q99467,Substrate,Q99467
Q8WW12,Substrate,Q8WW12
Q9H8P0,Substrate,Q9H8P0
Q9Y2H2,Substrate,Q9Y2H2
P56962,Substrate,P56962
P0DM63,Substrate,P0DM63
Q12766,Substrate,Q12766
Q96HA8,Substrate,Q96HA8
Q0VG06,Substrate,Q0VG06
Q5VZV1,Substrate,Q5VZV1
Q9HAC8,Substrate,Q9HAC8
O75911,Substrate,O75911
Q5XKR4,Substrate,Q5XKR4
A2RTX5,Substrate,A2RTX5
O00483,Substrate,O00483
Q9BYD6,Substrate,Q9BYD6
O75038,Substrate,O75038
O75635,Substrate,O75635
Q99726,Substrate,Q99726
P19429,Substrate,P19429
Q00722,Substrate,Q00722
Q99985,Substrate,Q99985
Q6ZUF6,Substrate,Q6ZUF6
Q8TBK6,Substrate,Q8TBK6
Q6ZNE5,Substrate,Q6ZNE5
Q8TC36,Substrate,Q8TC36
Q86WS4,Substrate,Q86WS4
Q8WXS3,Substrate,Q8WXS3
Q9NVV4,Substrate,Q9NVV4
Q16670,Substrate,Q16670
O75695,Substrate,O75695
Q8ND24,Substrate,Q8ND24
Q9H6R3,Substrate,Q9H6R3
Q9H8W4,Substrate,Q9H8W4
P35070,Substrate,P35070
Q8IZL9,Substrate,Q8IZL9
O43286,Substrate,O43286
Q86YD7,Substrate,Q86YD7
Q96H40,Substrate,Q96H40
Q4VC31,Substrate,Q4VC31
P03372,Substrate,P03372
P48723,Substrate,P48723
Q96F05,Substrate,Q96F05
Q12815,Substrate,Q12815
O43707,Substrate,O43707
Q13145,Substrate,Q13145
Q6ZSK4,Substrate,Q6ZSK4
P0C7P4,Substrate,P0C7P4
P59543,Substrate,P59543
P55822,Substrate,P55822
Q52LA3,Substrate,Q52LA3
P43146,Substrate,P43146
P51679,Substrate,P51679
O75170,Substrate,O75170
Q86V35,Substrate,Q86V35
Q8WWZ1,Substrate,Q8WWZ1
Q8TAT2,Substrate,Q8TAT2
P67936,Substrate,P67936
P01116,Substrate,P01116
Q96PS1,Substrate,Q96PS1
P04843,Substrate,P04843
Q99626,Substrate,Q99626
Q9BSY9,Substrate,Q9BSY9
P29322,Substrate,P29322
P49790,Substrate,P49790
Q9Y371,Substrate,Q9Y371
Q9NQG1,Substrate,Q9NQG1
P23219,Substrate,P23219
Q9NR21,Substrate,Q9NR21
Q8N9E0,Substrate,Q8N9E0
O75330,Substrate,O75330
Q0P6D6,Substrate,Q0P6D6
Q9BZ19,Substrate,Q9BZ19
Q2M389,Substrate,Q2M389
Q9BQ70,Substrate,Q9BQ70
Q9UK10,Substrate,Q9UK10
Q8N2R0,Substrate,Q8N2R0
P15622,Substrate,P15622
O43918,Substrate,O43918
P41970,Substrate,P41970
Q8NEV9,Substrate,Q8NEV9
P13995,Substrate,P13995
P29459,Substrate,P29459
Q01973,Substrate,Q01973
Q13136,Substrate,Q13136
O75264,Substrate,O75264
A8K0R7,Substrate,A8K0R7
Q9BXJ1,Substrate,Q9BXJ1
P56693,Substrate,P56693
Q9UJV9,Substrate,Q9UJV9
Q9UPN6,Substrate,Q9UPN6
Q9NWU2,Substrate,Q9NWU2
Q86X95,Substrate,Q86X95
Q9HCU5,Substrate,Q9HCU5
E9PQX1,Substrate,E9PQX1
P51451,Substrate,P51451
Q6P4I2,Substrate,Q6P4I2
P33897,Substrate,P33897
Q6ZNE9,Substrate,Q6ZNE9
Q6IPT2,Substrate,Q6IPT2
Q8WXF8,Substrate,Q8WXF8
P10145,Substrate,P10145
Q7Z2Q7,Substrate,Q7Z2Q7
Q96AJ1,Substrate,Q96AJ1
Q6H8Q1,Substrate,Q6H8Q1
Q9NPG4,Substrate,Q9NPG4
Q8NI27,Substrate,Q8NI27
Q9H6E5,Substrate,Q9H6E5
O95873,Substrate,O95873
P0C7M4,Substrate,P0C7M4
O00590,Substrate,O00590
Q8N3I7,Substrate,Q8N3I7
P17706,Substrate,P17706
Q9BU23,Substrate,Q9BU23
Q96HD1,Substrate,Q96HD1
Q9UK39,Substrate,Q9UK39
Q9H707,Substrate,Q9H707
Q13938,Substrate,Q13938
Q96BN2,Substrate,Q96BN2
Q6ZS27,Substrate,Q6ZS27
Q9Y2P4,Substrate,Q9Y2P4
A6NCW0,Substrate,A6NCW0
P62380,Substrate,P62380
Q9Y2D8,Substrate,Q9Y2D8
A0A494C0N9,Substrate,A0A494C0N9
P0DP07,Substrate,P0DP07
H0YKK7,Substrate,H0YKK7
Q16585,Substrate,Q16585
O95163,Substrate,O95163
Q13625,Substrate,Q13625
Q5VSY0,Substrate,Q5VSY0
P17858,Substrate,P17858
Q99679,Substrate,Q99679
Q5H8A4,Substrate,Q5H8A4
Q7LBR1,Substrate,Q7LBR1
Q9H0R5,Substrate,Q9H0R5
Q86TG1,Substrate,Q86TG1
Q8NH57,Substrate,Q8NH57
P09565,Substrate,P09565
Q16822,Substrate,Q16822
Q9UPI3,Substrate,Q9UPI3
Q5T7W7,Substrate,Q5T7W7
O00295,Substrate,O00295
Q7RTU7,Substrate,Q7RTU7
Q6P597,Substrate,Q6P597
Q9UJ55,Substrate,Q9UJ55
Q02641,Substrate,Q02641
Q5T8A7,Substrate,Q5T8A7
Q14683,Substrate,Q14683
Q32NC0,Substrate,Q32NC0
Q8TAP6,Substrate,Q8TAP6
P62854,Substrate,P62854
Q14574,Substrate,Q14574
P17658,Substrate,P17658
P00441,Substrate,P00441
Q8N485,Substrate,Q8N485
Q8WXR4,Substrate,Q8WXR4
Q9Y6H8,Substrate,Q9Y6H8
A6NLC5,Substrate,A6NLC5
Q8IWL1,Substrate,Q8IWL1
P13798,Substrate,P13798
O94864,Substrate,O94864
P53396,Substrate,P53396
A8MXZ1,Substrate,A8MXZ1
P12829,Substrate,P12829
Q9NQY0,Substrate,Q9NQY0
C9JC47,Substrate,C9JC47
Q8NGG2,Substrate,Q8NGG2
P25786,Substrate,P25786
Q8N6Q3,Substrate,Q8N6Q3
O75473,Substrate,O75473
O14654,Substrate,O14654
Q9Y5Q0,Substrate,Q9Y5Q0
Q16576,Substrate,Q16576
P49715,Substrate,P49715
Q8TB73,Substrate,Q8TB73
Q96IS3,Substrate,Q96IS3
Q9P2J2,Substrate,Q9P2J2
P48549,Substrate,P48549
Q96IZ7,Substrate,Q96IZ7
P19075,Substrate,P19075
Q8IY26,Substrate,Q8IY26
Q7Z3Q1,Substrate,Q7Z3Q1
Q8TAD2,Substrate,Q8TAD2
Q9H422,Substrate,Q9H422
Q9NZD2,Substrate,Q9NZD2
P26378,Substrate,P26378
A0A1W2PPL8,Substrate,A0A1W2PPL8
Q14623,Substrate,Q14623
Q8TBZ0,Substrate,Q8TBZ0
Q15645,Substrate,Q15645
O75325,Substrate,O75325
Q9H1C4,Substrate,Q9H1C4
P0C7V6,Substrate,P0C7V6
P05787,Substrate,P05787
Q8N8J6,Substrate,Q8N8J6
Q8WVE7,Substrate,Q8WVE7
Q9BTE1,Substrate,Q9BTE1
Q9NVR7,Substrate,Q9NVR7
P54764,Substrate,P54764
Q96PY6,Substrate,Q96PY6
P0CJ76,Substrate,P0CJ76
Q9H8S5,Substrate,Q9H8S5
P07311,Substrate,P07311
Q08554,Substrate,Q08554
Q9P031,Substrate,Q9P031
Q92797,Substrate,Q92797
Q9UF02,Substrate,Q9UF02
O00194,Substrate,O00194
Q9NZD8,Substrate,Q9NZD8
A0A590UK83,Substrate,A0A590UK83
Q8WV07,Substrate,Q8WV07
A0A0X1KG70,Substrate,A0A0X1KG70
P14543,Substrate,P14543
Q5T5M9,Substrate,Q5T5M9
Q9UHQ1,Substrate,Q9UHQ1
O75521,Substrate,O75521
Q9H0J9,Substrate,Q9H0J9
O14974,Substrate,O14974
A8MT33,Substrate,A8MT33
Q6ZTU2,Substrate,Q6ZTU2
Q9UH99,Substrate,Q9UH99
Q96PY0,Substrate,Q96PY0
Q9HCK0,Substrate,Q9HCK0
Q8IYA8,Substrate,Q8IYA8
Q04741,Substrate,Q04741
Q16864,Substrate,Q16864
P06310,Substrate,P06310
P42684,Substrate,P42684
O14958,Substrate,O14958
Q3B8N5,Substrate,Q3B8N5
O43520,Substrate,O43520
Q9NRE2,Substrate,Q9NRE2
Q12888,Substrate,Q12888
Q9GZL7,Substrate,Q9GZL7
Q8WV41,Substrate,Q8WV41
Q9BXW6,Substrate,Q9BXW6
O00635,E3,O00635
P04437,Substrate,P04437
P53365,Substrate,P53365
Q9NRM6,E3,Q9NRM6
Q9UBW5,Substrate,Q9UBW5
Q5T5X7,Substrate,Q5T5X7
Q5D1E8,Substrate,Q5D1E8
A6NFZ4,Substrate,A6NFZ4
Q9BZE9,Substrate,Q9BZE9
Q15475,Substrate,Q15475
Q9NUX5,Substrate,Q9NUX5
Q9NUY8,Substrate,Q9NUY8
O15547,Substrate,O15547
Q14677,Substrate,Q14677
Q6UWH6,Substrate,Q6UWH6
Q96LY2,Substrate,Q96LY2
Q15041,Substrate,Q15041
Q9ULW5,Substrate,Q9ULW5
Q92783,Substrate,Q92783
P53992,Substrate,P53992
A0A0A0MT89,Substrate,A0A0A0MT89
Q6ZMZ0,E3,Q6ZMZ0
P43490,Substrate,P43490
Q86VH4,Substrate,Q86VH4
Q9UNN5,Substrate,Q9UNN5
A0A411D538,Substrate,A0A411D538
Q9UBQ0,Substrate,Q9UBQ0
Q96NT3,Substrate,Q96NT3
Q9HB07,Substrate,Q9HB07
O14727,Substrate,O14727
P27701,Substrate,P27701
Q52LG2,Substrate,Q52LG2
O43593,Substrate,O43593
Q6NUT2,Substrate,Q6NUT2
Q96AH8,Substrate,Q96AH8
Q9NP58,Substrate,Q9NP58
A6NNZ2,Substrate,A6NNZ2
O60716,Substrate,O60716
P49756,Substrate,P49756
O75690,Substrate,O75690
Q8WWC4,Substrate,Q8WWC4
Q05469,Substrate,Q05469
Q5FYB1,Substrate,Q5FYB1
P20933,Substrate,P20933
Q93070,Substrate,Q93070
A0A087WSX0,Substrate,A0A087WSX0
Q16760,Substrate,Q16760
Q5SQ64,Substrate,Q5SQ64
P09681,Substrate,P09681
P0DP23,Substrate,P0DP23
Q99583,Substrate,Q99583
Q6JVE5,Substrate,Q6JVE5
O95807,Substrate,O95807
O15379,Substrate,O15379
P25103,Substrate,P25103
Q9Y2Q5,Substrate,Q9Y2Q5
Q8TEA7,Substrate,Q8TEA7
P61925,Substrate,P61925
P17643,Substrate,P17643
Q9BZJ8,Substrate,Q9BZJ8
Q9UL54,Substrate,Q9UL54
O43181,Substrate,O43181
Q86X24,Substrate,Q86X24
O95868,Substrate,O95868
A1IGU5,Substrate,A1IGU5
Q5T230,Substrate,Q5T230
Q8NGG3,Substrate,Q8NGG3
Q96C10,Substrate,Q96C10
Q7Z5Y6,Substrate,Q7Z5Y6
P32929,Substrate,P32929
Q4VXA5,Substrate,Q4VXA5
Q9H939,Substrate,Q9H939
Q9Y6L7,Substrate,Q9Y6L7
Q9Y6U7,Substrate,Q9Y6U7
P60660,Substrate,P60660
Q9H9L7,Substrate,Q9H9L7
P05161,Substrate,P05161
Q9Y4W6,Substrate,Q9Y4W6
P49190,Substrate,P49190
A0A075B6N4,Substrate,A0A075B6N4
O94991,Substrate,O94991
Q9Y4B4,Substrate,Q9Y4B4
Q9H2P9,Substrate,Q9H2P9
Q8TDQ7,Substrate,Q8TDQ7
Q70CQ3,Substrate,Q70CQ3
Q5TAQ9,E3,Q5TAQ9
Q8NI37,Substrate,Q8NI37
P15259,Substrate,P15259
Q96KV6,Substrate,Q96KV6
P50876,E3,P50876
O60729,Substrate,O60729
Q96R28,Substrate,Q96R28
Q8N4N3,E3,Q8N4N3
Q13164,Substrate,Q13164
P58004,Substrate,P58004
Q13794,Substrate,Q13794
Q9UHG2,Substrate,Q9UHG2
P08294,Substrate,P08294
A2RU30,Substrate,A2RU30
P32881,Substrate,P32881
Q13356,E3,Q13356
Q9BX73,Substrate,Q9BX73
Q9NZ52,Substrate,Q9NZ52
Q9Y4E8,Substrate,Q9Y4E8
Q9BZ76,Substrate,Q9BZ76
Q14241,Substrate,Q14241
Q6PI78,Substrate,Q6PI78
Q9UHQ9,Substrate,Q9UHQ9
Q9H2K0,Substrate,Q9H2K0
O14763,Substrate,O14763
P51798,Substrate,P51798
O95803,Substrate,O95803
Q96IY4,Substrate,Q96IY4
Q15185,Substrate,Q15185
Q8NGS0,Substrate,Q8NGS0
Q8NCB2,Substrate,Q8NCB2
P48380,Substrate,P48380
Q8NEM8,Substrate,Q8NEM8
Q6ZVC0,Substrate,Q6ZVC0
P40305,Substrate,P40305
Q8IZF7,Substrate,Q8IZF7
Q6PP77,Substrate,Q6PP77
Q96NJ6,Substrate,Q96NJ6
O00622,Substrate,O00622
A0A3B3IU63,Substrate,A0A3B3IU63
Q9NWY4,Substrate,Q9NWY4
P50458,Substrate,P50458
Q96LB2,Substrate,Q96LB2
Q6ZWI9,Substrate,Q6ZWI9
P48058,Substrate,P48058
Q9Y3Q0,Substrate,Q9Y3Q0
Q9UM82,Substrate,Q9UM82
A0A0C4DH68,Substrate,A0A0C4DH68
Q9HD87,Substrate,Q9HD87
Q8NET8,Substrate,Q8NET8
P09936,E3,P09936
P04908,Substrate,P04908
P60827,Substrate,P60827
P11836,Substrate,P11836
Q8NFA2,Substrate,Q8NFA2
Q92562,Substrate,Q92562
Q93097,Substrate,Q93097
P78556,Substrate,P78556
Q06124,Substrate,Q06124
Q8TEQ6,Substrate,Q8TEQ6
Q12980,Substrate,Q12980
Q9H210,Substrate,Q9H210
O43820,Substrate,O43820
Q9H869,Substrate,Q9H869
Q96GN5,Substrate,Q96GN5
P55072,Substrate,P55072
Q86VI3,Substrate,Q86VI3
Q96GI7,Substrate,Q96GI7
Q6UXN7,Substrate,Q6UXN7
O60504,Substrate,O60504
Q86UL3,Substrate,Q86UL3
Q9NPE2,Substrate,Q9NPE2
Q96EL3,Substrate,Q96EL3
Q9Y5J7,Substrate,Q9Y5J7
Q06210,Substrate,Q06210
Q9NVS2,Substrate,Q9NVS2
Q8IV03,Substrate,Q8IV03
Q8NG84,Substrate,Q8NG84
Q96EE3,Substrate,Q96EE3
Q9NPE6,Substrate,Q9NPE6
Q92696,Substrate,Q92696
O14787,Substrate,O14787
Q9BZZ5,Substrate,Q9BZZ5
Q96DB5,Substrate,Q96DB5
Q6PI97,Substrate,Q6PI97
O76041,Substrate,O76041
Q14257,Substrate,Q14257
Q14103,Substrate,Q14103
O60239,Substrate,O60239
Q9H841,Substrate,Q9H841
Q8N5Z5,E3,Q8N5Z5
P13688,Substrate,P13688
Q96RP9,Substrate,Q96RP9
Q9C0E4,Substrate,Q9C0E4
P0C7U9,Substrate,P0C7U9
Q9UKV5,E3,Q9UKV5
Q5C9Z4,Substrate,Q5C9Z4
P16234,Substrate,P16234
Q8WWM7,Substrate,Q8WWM7
Q8IZP7,Substrate,Q8IZP7
Q8ND30,Substrate,Q8ND30
O00548,Substrate,O00548
Q8WU10,Substrate,Q8WU10
Q8IW03,Substrate,Q8IW03
Q9UKJ3,Substrate,Q9UKJ3
Q9H1Z4,Substrate,Q9H1Z4
Q86Y13,E3,Q86Y13
Q13643,Substrate,Q13643
Q99496,E3,Q99496
O14776,Substrate,O14776
P11511,Substrate,P11511
Q02750,Substrate,Q02750
Q12879,Substrate,Q12879
Q5JR59,Substrate,Q5JR59
Q96JB8,Substrate,Q96JB8
Q15070,Substrate,Q15070
O00626,Substrate,O00626
Q496A3,Substrate,Q496A3
Q8WVE0,Substrate,Q8WVE0
Q9NQA3,Substrate,Q9NQA3
Q5W188,Substrate,Q5W188
Q8IYT8,Substrate,Q8IYT8
A6NED2,Substrate,A6NED2
Q86UK5,Substrate,Q86UK5
Q16584,Substrate,Q16584
Q15406,Substrate,Q15406
Q969S8,Substrate,Q969S8
Q9UL18,Substrate,Q9UL18
O94986,Substrate,O94986
Q93083,Substrate,Q93083
O75496,Substrate,O75496
O43653,Substrate,O43653
Q9UPU9,Substrate,Q9UPU9
O60293,Substrate,O60293
A0A1B0GXF2,Substrate,A0A1B0GXF2
P40763,Substrate,P40763
Q8TF30,Substrate,Q8TF30
Q8NGX3,Substrate,Q8NGX3
P51884,Substrate,P51884
Q12800,Substrate,Q12800
Q8NFQ8,Substrate,Q8NFQ8
Q8TB72,Substrate,Q8TB72
Q9H299,Substrate,Q9H299
P02458,Substrate,P02458
Q8NH37,Substrate,Q8NH37
P50406,Substrate,P50406
Q9NRN7,Substrate,Q9NRN7
B4DYI2,Substrate,B4DYI2
Q9NRI5,Substrate,Q9NRI5
Q8WV37,Substrate,Q8WV37
Q9BSM1,E3,Q9BSM1
Q92994,Substrate,Q92994
Q9HBJ7,Substrate,Q9HBJ7
Q9NPI5,Substrate,Q9NPI5
Q15723,Substrate,Q15723
Q9Y4C8,Substrate,Q9Y4C8
Q8NDQ6,Substrate,Q8NDQ6
Q8ND82,Substrate,Q8ND82
O75874,Substrate,O75874
Q96KK3,Substrate,Q96KK3
P10747,Substrate,P10747
P41182,Substrate,P41182
Q8NFK1,Substrate,Q8NFK1
Q96JM3,Substrate,Q96JM3
Q9HCC9,Substrate,Q9HCC9
Q9UJ72,Substrate,Q9UJ72
Q17RY0,Substrate,Q17RY0
Q9P296,Substrate,Q9P296
O14862,Substrate,O14862
P0C7N8,Substrate,P0C7N8
P21549,Substrate,P21549
Q8WWK9,Substrate,Q8WWK9
Q969E4,Substrate,Q969E4
Q9NV96,Substrate,Q9NV96
A0A0K0K1G6,Substrate,A0A0K0K1G6
Q96RD0,Substrate,Q96RD0
Q86V97,E3,Q86V97
O94988,Substrate,O94988
A0A1W2PPW3,Substrate,A0A1W2PPW3
A0A087WSY4,Substrate,A0A087WSY4
Q8N9N7,Substrate,Q8N9N7
Q13547,Substrate,Q13547
Q6ZNK6,Substrate,Q6ZNK6
Q9Y6Z5,Substrate,Q9Y6Z5
A0A0K0K1C0,Substrate,A0A0K0K1C0
Q9BU70,Substrate,Q9BU70
Q86W34,Substrate,Q86W34
Q6ZTZ1,Substrate,Q6ZTZ1
P60323,Substrate,P60323
Q6GPI1,Substrate,Q6GPI1
Q96RT1,Substrate,Q96RT1
P05387,Substrate,P05387
Q2TB18,Substrate,Q2TB18
P55199,Substrate,P55199
Q9H2X6,Substrate,Q9H2X6
Q8NGI7,Substrate,Q8NGI7
Q8TBN0,Substrate,Q8TBN0
Q8N339,Substrate,Q8N339
Q9P1Q5,Substrate,Q9P1Q5
P17017,Substrate,P17017
O43715,Substrate,O43715
Q5T9G4,Substrate,Q5T9G4
Q05329,Substrate,Q05329
P22362,Substrate,P22362
P23560,Substrate,P23560
P10323,Substrate,P10323
Q96PQ7,Substrate,Q96PQ7
Q9NV35,Substrate,Q9NV35
B7ZAP0,Substrate,B7ZAP0
Q9UK80,Substrate,Q9UK80
Q96P31,Substrate,Q96P31
